2025-01-07 15:05:56.773487: Epoch: 34/50 Train Loss: 0.1447, Valid Loss: 0.8700, Accuracy: 72.02%, Precision: 0.7630, Recall: 0.8535, F1 Score: 0.8057
2025-01-07 15:06:15.237706: Epoch: 35/50 Train Loss: 0.1460, Valid Loss: 0.8642, Accuracy: 72.19%, Precision: 0.7658, Recall: 0.8511, F1 Score: 0.8062
2025-01-07 15:06:33.873547: Epoch: 36/50 Train Loss: 0.1413, Valid Loss: 0.8627, Accuracy: 72.25%, Precision: 0.7676, Recall: 0.8486, F1 Score: 0.8061
2025-01-07 15:06:52.295055: Epoch: 37/50 Train Loss: 0.1403, Valid Loss: 0.8694, Accuracy: 72.02%, Precision: 0.7622, Recall: 0.8552, F1 Score: 0.8060
2025-01-07 15:07:09.363113: Epoch: 38/50 Train Loss: 0.1421, Valid Loss: 0.8653, Accuracy: 72.25%, Precision: 0.7668, Recall: 0.8502, F1 Score: 0.8064
2025-01-07 15:07:28.053858: Epoch: 39/50 Train Loss: 0.1423, Valid Loss: 0.8642, Accuracy: 72.30%, Precision: 0.7681, Recall: 0.8486, F1 Score: 0.8064
2025-01-07 15:07:46.770073: Epoch: 40/50 Train Loss: 0.1374, Valid Loss: 0.8703, Accuracy: 72.41%, Precision: 0.7657, Recall: 0.8560, F1 Score: 0.8083
2025-01-07 15:08:05.492129: Epoch: 41/50 Train Loss: 0.1310, Valid Loss: 0.8709, Accuracy: 72.30%, Precision: 0.7654, Recall: 0.8543, F1 Score: 0.8074
2025-01-07 15:08:24.292152: Epoch: 42/50 Train Loss: 0.1385, Valid Loss: 0.8757, Accuracy: 72.30%, Precision: 0.7631, Recall: 0.8592, F1 Score: 0.8083
2025-01-07 15:08:43.009196: Epoch: 43/50 Train Loss: 0.1355, Valid Loss: 0.8655, Accuracy: 72.30%, Precision: 0.7701, Recall: 0.8445, F1 Score: 0.8056
2025-01-07 15:09:00.754939: Epoch: 44/50 Train Loss: 0.1386, Valid Loss: 0.8717, Accuracy: 72.47%, Precision: 0.7679, Recall: 0.8527, F1 Score: 0.8081
2025-01-07 15:09:18.862972: Epoch: 45/50 Train Loss: 0.1371, Valid Loss: 0.8771, Accuracy: 72.58%, Precision: 0.7651, Recall: 0.8609, F1 Score: 0.8102
2025-01-07 15:09:37.608852: Epoch: 46/50 Train Loss: 0.1307, Valid Loss: 0.8787, Accuracy: 72.36%, Precision: 0.7648, Recall: 0.8568, F1 Score: 0.8082
2025-01-07 15:09:56.420116: Epoch: 47/50 Train Loss: 0.1379, Valid Loss: 0.8765, Accuracy: 72.30%, Precision: 0.7666, Recall: 0.8519, F1 Score: 0.8070
2025-01-07 15:10:15.226047: Epoch: 48/50 Train Loss: 0.1317, Valid Loss: 0.8779, Accuracy: 72.19%, Precision: 0.7662, Recall: 0.8502, F1 Score: 0.8061
2025-01-07 15:10:33.950859: Epoch: 49/50 Train Loss: 0.1303, Valid Loss: 0.8809, Accuracy: 72.02%, Precision: 0.7634, Recall: 0.8527, F1 Score: 0.8056
2025-01-07 15:10:52.759414: Epoch: 50/50 Train Loss: 0.1382, Valid Loss: 0.8779, Accuracy: 72.30%, Precision: 0.7662, Recall: 0.8527, F1 Score: 0.8071
2025-01-08 09:21:49.704159: Epoch: 1/50 Train Loss: 0.6523, Valid Loss: 0.6175, Accuracy: 69.24%, Precision: 0.6885, Recall: 1.0000, F1 Score: 0.8155
2025-01-08 09:22:06.843593: Epoch: 2/50 Train Loss: 0.6052, Valid Loss: 0.5940, Accuracy: 69.41%, Precision: 0.6916, Recall: 0.9926, F1 Score: 0.8152
2025-01-08 09:22:24.000395: Epoch: 3/50 Train Loss: 0.5880, Valid Loss: 0.5915, Accuracy: 70.52%, Precision: 0.7026, Recall: 0.9820, F1 Score: 0.8191
2025-01-08 09:22:41.167036: Epoch: 4/50 Train Loss: 0.5697, Valid Loss: 0.5853, Accuracy: 70.08%, Precision: 0.7045, Recall: 0.9640, F1 Score: 0.8141
2025-01-08 09:22:58.337869: Epoch: 5/50 Train Loss: 0.5573, Valid Loss: 0.5824, Accuracy: 70.69%, Precision: 0.7152, Recall: 0.9452, F1 Score: 0.8142
2025-01-08 09:23:15.509742: Epoch: 6/50 Train Loss: 0.5353, Valid Loss: 0.5856, Accuracy: 71.02%, Precision: 0.7187, Recall: 0.9427, F1 Score: 0.8156
2025-01-08 09:23:32.684125: Epoch: 7/50 Train Loss: 0.5166, Valid Loss: 0.6263, Accuracy: 70.24%, Precision: 0.7114, Recall: 0.9460, F1 Score: 0.8121
2025-01-08 09:23:49.865179: Epoch: 8/50 Train Loss: 0.4969, Valid Loss: 0.5981, Accuracy: 70.41%, Precision: 0.7396, Recall: 0.8715, F1 Score: 0.8002
2025-01-08 09:24:07.053821: Epoch: 9/50 Train Loss: 0.4768, Valid Loss: 0.6104, Accuracy: 72.14%, Precision: 0.7327, Recall: 0.9288, F1 Score: 0.8192
2025-01-08 09:24:24.232057: Epoch: 10/50 Train Loss: 0.4527, Valid Loss: 0.6252, Accuracy: 70.63%, Precision: 0.7437, Recall: 0.8666, F1 Score: 0.8005
2025-01-08 09:24:41.411270: Epoch: 11/50 Train Loss: 0.4316, Valid Loss: 0.6463, Accuracy: 70.02%, Precision: 0.7593, Recall: 0.8183, F1 Score: 0.7877
2025-01-08 09:24:58.590254: Epoch: 12/50 Train Loss: 0.3997, Valid Loss: 0.6776, Accuracy: 71.02%, Precision: 0.7323, Recall: 0.9043, F1 Score: 0.8092
2025-01-08 09:25:15.772016: Epoch: 13/50 Train Loss: 0.3755, Valid Loss: 0.6972, Accuracy: 71.02%, Precision: 0.7495, Recall: 0.8617, F1 Score: 0.8017
2025-01-08 09:25:32.950174: Epoch: 14/50 Train Loss: 0.3614, Valid Loss: 0.6724, Accuracy: 71.30%, Precision: 0.7611, Recall: 0.8421, F1 Score: 0.7995
2025-01-08 09:25:50.128795: Epoch: 15/50 Train Loss: 0.3478, Valid Loss: 0.7444, Accuracy: 72.25%, Precision: 0.7464, Recall: 0.8961, F1 Score: 0.8144
2025-01-08 09:26:07.309174: Epoch: 16/50 Train Loss: 0.3380, Valid Loss: 0.6875, Accuracy: 70.41%, Precision: 0.7751, Recall: 0.7954, F1 Score: 0.7851
2025-01-08 09:26:24.488656: Epoch: 17/50 Train Loss: 0.3184, Valid Loss: 0.7263, Accuracy: 72.02%, Precision: 0.7607, Recall: 0.8584, F1 Score: 0.8066
2025-01-08 09:26:41.667794: Epoch: 18/50 Train Loss: 0.2944, Valid Loss: 0.7270, Accuracy: 71.19%, Precision: 0.7839, Recall: 0.7954, F1 Score: 0.7896
2025-01-08 09:26:58.848136: Epoch: 19/50 Train Loss: 0.2873, Valid Loss: 0.7348, Accuracy: 70.97%, Precision: 0.7616, Recall: 0.8339, F1 Score: 0.7961
2025-01-08 09:27:16.027767: Epoch: 20/50 Train Loss: 0.2812, Valid Loss: 0.7489, Accuracy: 72.25%, Precision: 0.7641, Recall: 0.8560, F1 Score: 0.8074
2025-01-08 09:27:33.206665: Epoch: 21/50 Train Loss: 0.2775, Valid Loss: 0.7496, Accuracy: 71.47%, Precision: 0.7708, Recall: 0.8257, F1 Score: 0.7973
2025-01-08 09:27:50.385057: Epoch: 22/50 Train Loss: 0.2617, Valid Loss: 0.7741, Accuracy: 72.36%, Precision: 0.7691, Recall: 0.8478, F1 Score: 0.8065
2025-01-08 09:28:07.563677: Epoch: 23/50 Train Loss: 0.2509, Valid Loss: 0.7942, Accuracy: 71.08%, Precision: 0.7725, Recall: 0.8142, F1 Score: 0.7928
2025-01-08 09:28:24.741970: Epoch: 24/50 Train Loss: 0.2462, Valid Loss: 0.8060, Accuracy: 71.75%, Precision: 0.7621, Recall: 0.8494, F1 Score: 0.8034
2025-01-08 09:28:41.920536: Epoch: 25/50 Train Loss: 0.2480, Valid Loss: 0.7955, Accuracy: 71.91%, Precision: 0.7693, Recall: 0.8380, F1 Score: 0.8022
2025-01-08 09:28:59.098357: Epoch: 26/50 Train Loss: 0.2414, Valid Loss: 0.8039, Accuracy: 71.69%, Precision: 0.7651, Recall: 0.8421, F1 Score: 0.8017
2025-01-08 09:29:16.278371: Epoch: 27/50 Train Loss: 0.2361, Valid Loss: 0.8263, Accuracy: 71.75%, Precision: 0.7648, Recall: 0.8437, F1 Score: 0.8023
2025-01-08 09:29:33.456026: Epoch: 28/50 Train Loss: 0.2371, Valid Loss: 0.8332, Accuracy: 71.91%, Precision: 0.7603, Recall: 0.8568, F1 Score: 0.8057
